timestamp,n,dx,dy,method,time_sec
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009692500
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011699959
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009914750
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012598709
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009722833
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011669458
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010180292
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012625084
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009539375
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011899125
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009817083
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012357791
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009322583
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011585916
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009932625
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012285667
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.011245125
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011644750
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009935459
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012493458
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009964542
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011771750
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010477500
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012413458
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009560291
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011697709
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010070667
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012457875
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009490208
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011601250
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009994042
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012564875
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009850000
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011537500
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010066125
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.013406625
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009494584
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011494375
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009970709
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.014313583
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009417833
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011586750
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010126500
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012929583
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.010156000
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011743166
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009973500
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012530333
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009703084
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011673708
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009986041
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012460375
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009664125
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011672375
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010158916
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012302834
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009597083
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011536125
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009979375
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012328583
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009667166
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.012689375
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009969334
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012471417
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009570083
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011956000
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009865542
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.013070375
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009700458
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011674208
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010266291
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012406291
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009688583
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011630500
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.010058208
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012684042
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009586125
2025-11-16 23:42:29,100000,40,20,Slow Circle,0.011697959
2025-11-16 23:42:29,100000,40,20,Fast Circle,0.009832917
2025-11-16 23:42:29,100000,40,20,Slow Oval,0.012221334
2025-11-16 23:42:29,100000,40,20,Fast Oval,0.009367417
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011516458
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009953500
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012498625
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.011578917
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011720125
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009903458
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012710208
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009674208
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.012048250
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010385959
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012493458
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009485458
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011663625
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010212125
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012506042
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009482458
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011806000
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010148792
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012682708
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009397416
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011543042
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009861958
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012278208
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009412667
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011429459
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.011145333
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012541834
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009524333
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011694250
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010633083
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012709542
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.010252333
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011768708
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009960875
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012598709
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009664959
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011764166
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009999083
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012585708
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009525166
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011733292
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010188792
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012355708
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009523166
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011552708
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009807500
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012362167
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009523833
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.012918333
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010012583
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012624334
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009725333
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011991333
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010508583
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012441708
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009577459
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011637583
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010032125
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012628875
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009624292
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011688541
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.010039625
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012531250
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009907875
2025-11-16 23:42:30,100000,40,20,Slow Circle,0.011579916
2025-11-16 23:42:30,100000,40,20,Fast Circle,0.009805292
2025-11-16 23:42:30,100000,40,20,Slow Oval,0.012457709
2025-11-16 23:42:30,100000,40,20,Fast Oval,0.009813166
